,Curvature,Speed,CarPosition,Class
51,0.003727471921592951,044,318.2850646972656,Accelerate
52,0.007071543950587511,045,318.5627746582031,Accelerate
53,0.003651857376098633,046,318.9414978027344,Accelerate
54,0.005148299504071474,046,319.0238952636719,Accelerate
55,0.0368107333779335,047,333.01263427734375,Accelerate
56,0.039364319294691086,048,334.3934631347656,Accelerate
57,2.9802322831784522e-09,049,319.5,Accelerate
58,-5.418604231977042e-09,050,319.5,Accelerate
59,-0.0,051,319.5,Accelerate
60,0.0016510296845808625,052,319.5605163574219,Accelerate
61,0.0017978101968765259,052,319.578125,Accelerate
62,0.0001645733864279464,053,319.5750732421875,Accelerate
63,-0.021142423152923584,055,312.71734619140625,Accelerate
64,-0.043996915221214294,056,312.61309814453125,Accelerate
65,-0.0,056,319.5,Accelerate
66,2.709302115988521e-09,057,319.5000305175781,Accelerate
67,-0.0,058,319.5,Accelerate
68,4.967053879312289e-09,059,319.5,Accelerate
69,-2.709302115988521e-09,060,319.5,Accelerate
70,2.9802322831784522e-09,061,319.5,Accelerate
71,-0.0,062,319.5,Accelerate
72,0.00018072941747959703,062,319.5,Accelerate
73,0.00043645771802403033,063,319.5,Accelerate
74,-0.0015654340386390686,064,319.499267578125,Accelerate
75,-0.04671533405780792,066,312.91668701171875,Accelerate
76,-0.0,066,319.5,Accelerate
77,2.709302115988521e-09,067,319.5000305175781,Accelerate
78,-0.0,068,319.5,Accelerate
79,4.967053879312289e-09,069,319.5,Accelerate
80,0.0015071362722665071,070,319.51519775390625,Accelerate
81,-0.0006164826918393373,071,319.51458740234375,Accelerate
82,0.0003822391736321151,072,319.5269775390625,Accelerate
83,0.00043108247336931527,072,319.5289001464844,Accelerate
84,-0.02632947638630867,073,313.4770812988281,Accelerate
85,-0.04613674432039261,074,312.77276611328125,Accelerate
86,-2.4835269396561444e-09,075,319.5,Accelerate
87,2.709302115988521e-09,076,319.5000305175781,Accelerate
88,0.0017032722244039178,077,319.58636474609375,Accelerate
89,-0.0011651193490251899,078,319.6365966796875,Accelerate
90,-0.0027201229240745306,079,319.56829833984375,Accelerate
91,-0.0059005022048950195,080,319.5660400390625,Accelerate
92,-0.0,081,319.5,Accelerate
93,2.9802322831784522e-09,082,319.5,Accelerate
94,2.709302115988521e-09,084,319.5,Accelerate
95,-0.0,085,319.5,Accelerate
96,-2.709302115988521e-09,085,319.5,Accelerate
97,2.9802322831784522e-09,086,319.5,Accelerate
98,2.4835269396561444e-09,088,319.4999694824219,Accelerate
99,-0.0,089,319.5,Accelerate
100,2.709302115988521e-09,089,319.5,Accelerate
101,2.9802322831784522e-09,091,319.5,Accelerate
102,2.709302115988521e-09,092,319.5000305175781,Accelerate
103,4.967053879312289e-09,092,319.4999694824219,Accelerate
104,2.4835269396561444e-09,093,319.5000305175781,Accelerate
105,2.709302115988521e-09,095,319.4999694824219,Accelerate
106,2.292486422916795e-09,095,319.5,Accelerate
107,-0.0,096,319.5,Accelerate
108,-0.0,098,319.5,Accelerate
109,2.709302115988521e-09,099,319.5,Accelerate
110,4.967053879312289e-09,100,319.4999694824219,Accelerate
111,2.4835269396561444e-09,101,319.5000305175781,Accelerate
112,2.709302115988521e-09,102,319.4999694824219,Accelerate
113,2.292486422916795e-09,103,319.5,Accelerate
114,2.4835269396561444e-09,104,319.5,Accelerate
115,2.9802322831784522e-09,105,319.5,Accelerate
116,2.709302115988521e-09,106,319.5000305175781,Accelerate
117,4.967053879312289e-09,107,319.5,Accelerate
118,2.9802322831784522e-09,108,319.5,Accelerate
119,-0.0,109,319.5,Accelerate
120,2.709302115988521e-09,111,319.5,Accelerate
121,2.709302115988521e-09,112,319.5000305175781,Accelerate
122,2.709302115988521e-09,113,319.5000305175781,Accelerate
123,-0.0,114,319.5,Accelerate
124,2.9802322831784522e-09,115,319.5,Accelerate
125,-0.0,116,319.5,Accelerate
126,2.4835269396561444e-09,118,319.5,Accelerate
127,-0.0,119,319.5,Accelerate
128,2.709302115988521e-09,121,319.5000305175781,Accelerate
129,4.967053879312289e-09,122,319.5,Accelerate
130,-5.418604231977042e-09,123,319.5,Accelerate
131,-0.023853400722146034,125,318.0789794921875,Accelerate
132,-0.021839769557118416,126,318.0199890136719,Accelerate
133,0.006253091152757406,128,319.6262512207031,Accelerate
134,0.005715811625123024,129,319.6111145019531,Accelerate
135,0.03797351196408272,131,321.42108154296875,Accelerate
136,0.033061251044273376,132,321.63690185546875,Accelerate
137,0.008078813552856445,134,319.5019836425781,Accelerate
138,0.006393832620233297,135,319.6133117675781,Accelerate
139,0.0030554533004760742,137,319.601318359375,Accelerate
140,0.00460724625736475,139,319.6482849121094,Accelerate
141,0.037221502512693405,141,322.7872009277344,Accelerate
142,0.045896437019109726,142,323.4676208496094,Accelerate
143,0.041152048856019974,144,323.59844970703125,Accelerate
144,0.0044916411861777306,146,319.1567687988281,Accelerate
145,0.0426374115049839,148,324.5863952636719,Accelerate
146,0.028674792498350143,149,322.20745849609375,Accelerate
147,-0.03831007331609726,151,312.6878967285156,Accelerate
148,-0.041610609740018845,154,310.29718017578125,Accelerate
149,0.004962014965713024,155,318.8514404296875,Accelerate
150,-0.004564309027045965,157,311.21246337890625,Accelerate
151,-0.0034986138343811035,158,309.0162658691406,Accelerate
152,0.08123321086168289,160,337.2326354980469,Accelerate
153,-0.03457118943333626,161,304.4385681152344,Accelerate
154,0.04178975522518158,162,325.1981506347656,Accelerate
155,0.053736019879579544,164,325.9140319824219,Accelerate
156,0.05346539616584778,165,326.42095947265625,Accelerate
157,0.018965251743793488,165,322.6012878417969,Accelerate
158,0.08970504999160767,167,343.72113037109375,Accelerate
159,0.0530683733522892,168,329.469482421875,Accelerate
160,0.054554637521505356,169,330.3570556640625,Accelerate
161,0.06078466400504112,171,333.230712890625,Accelerate
162,0.047079648822546005,172,332.0375671386719,Accelerate
163,0.09815742820501328,173,339.65399169921875,Accelerate
164,0.010980784893035889,175,320.0436096191406,Accelerate
165,-0.0024646297097206116,176,319.9308776855469,Accelerate
166,0.002040752675384283,178,319.8328552246094,Accelerate
167,0.002252712845802307,179,320.2691345214844,Accelerate
168,-0.0026313960552215576,180,319.7557678222656,Accelerate
169,0.002041387604549527,182,319.85748291015625,Accelerate
170,0.0016800827579572797,182,319.9799499511719,Accelerate
171,0.003338714363053441,183,320.1691589355469,Accelerate
172,0.04321138933300972,184,323.6054382324219,Accelerate
173,-0.04596434161067009,186,303.0009460449219,Accelerate
174,0.04036038741469383,186,324.6425476074219,Accelerate
175,0.04239558428525925,187,325.984619140625,Accelerate
176,-0.07630541920661926,188,314.2047424316406,Accelerate
177,-0.04107150062918663,189,327.8262939453125,Accelerate
178,-0.04335032030940056,190,315.8968200683594,Accelerate
179,-0.04909427836537361,190,314.3044738769531,Accelerate
180,0.0015677050687372684,191,320.0050048828125,Accelerate
181,-0.00138170609716326,193,320.2295227050781,Accelerate
182,-0.000371003698091954,194,320.2820129394531,Accelerate
183,-0.049686167389154434,195,303.8936767578125,Accelerate
184,0.04059385508298874,196,323.20208740234375,Accelerate
185,0.041421517729759216,197,324.2003479003906,Accelerate
186,-0.00296379323117435,198,320.8269348144531,Accelerate
187,0.0011372000444680452,198,320.25140380859375,Accelerate
188,-0.044480808079242706,200,317.2577209472656,Accelerate
189,0.002939071971923113,201,322.8210754394531,Accelerate
190,0.043808918446302414,202,323.0873718261719,Accelerate
191,0.04213236644864082,204,318.77099609375,Accelerate
192,0.04213236644864082,204,318.77099609375,Accelerate
193,-0.04926658049225807,205,309.948486328125,Accelerate
194,-0.006541722919791937,207,320.0374755859375,Accelerate
195,-0.053923822939395905,208,305.4017028808594,Accelerate
196,-0.054121989756822586,210,312.5364685058594,Accelerate
197,-0.0005941225681453943,211,319.7830505371094,Accelerate
198,-0.0005941225681453943,211,319.7830505371094,Accelerate
199,-0.0779343917965889,214,303.5453186035156,Accelerate
200,-0.0779343917965889,214,303.5453186035156,Accelerate
201,0.04973936453461647,215,324.28369140625,Accelerate
202,0.04973936453461647,215,324.28369140625,Accelerate
203,-0.0037292330525815487,216,319.6686096191406,Accelerate
204,-0.050868354737758636,218,314.9024658203125,Accelerate
205,-0.1020321473479271,219,306.76617431640625,Accelerate
206,0.00418067304417491,220,318.76910400390625,Accelerate
207,0.08612998574972153,222,335.966796875,Accelerate
208,0.04632650315761566,223,324.8925476074219,Accelerate
209,-0.03951801359653473,224,316.4672546386719,Accelerate
210,0.0045026917941868305,225,320.1727294921875,Accelerate
211,0.05597463995218277,226,337.1156005859375,Accelerate
212,-0.06189994513988495,227,317.45751953125,Accelerate
213,0.017466450110077858,229,319.88897705078125,Accelerate
214,0.03184455633163452,229,319.66064453125,Accelerate
215,-0.0028690099716186523,230,300.73114013671875,Accelerate
216,-0.07566677778959274,231,296.20611572265625,Accelerate
217,-0.11140855401754379,232,304.44158935546875,Accelerate
218,-0.042447056621313095,233,332.3102722167969,Accelerate
219,-0.22664953768253326,234,285.9809875488281,Accelerate
220,-0.10125738382339478,236,303.11602783203125,Accelerate
221,-0.10647199302911758,236,279.7601318359375,Accelerate
222,-0.14166359603405,237,289.82928466796875,Accelerate
223,0.04997231811285019,238,318.40716552734375,Accelerate
224,-0.03733120858669281,239,312.3496398925781,Accelerate
225,-0.05055476725101471,240,309.6716003417969,Accelerate
226,-0.11856688559055328,240,287.7077331542969,Accelerate
227,-0.05221408233046532,241,327.3568115234375,Accelerate
228,-0.05575212463736534,243,304.307861328125,Accelerate
229,-0.07369916886091232,244,300.3121643066406,Accelerate
230,0.01830121874809265,245,337.2164001464844,Accelerate
231,-0.1795506328344345,245,298.79656982421875,Accelerate
232,-0.19089359045028687,246,298.8796081542969,Accelerate
233,-0.2319549024105072,247,280.6153564453125,Accelerate
234,0.03142222389578819,247,313.5101623535156,Accelerate
235,-0.11335188895463943,248,306.180908203125,Accelerate
236,-0.05551164224743843,250,310.93084716796875,Accelerate
237,-0.12394082546234131,250,285.5150451660156,Accelerate
238,-0.15292395651340485,251,317.5355529785156,Accelerate
239,-0.1988905966281891,252,280.0692138671875,Accelerate
240,-0.039832234382629395,252,312.8669128417969,Accelerate
241,-0.14364205300807953,253,306.31365966796875,Accelerate
242,-0.14328858256340027,253,278.9737854003906,Accelerate
243,0.017329847440123558,254,320.3233947753906,Accelerate
244,-0.05738922208547592,254,314.2401428222656,Accelerate
245,-0.17960184812545776,255,290.6551818847656,Accelerate
246,-0.12447366863489151,257,313.432861328125,Accelerate
247,-0.16655829548835754,257,301.6134033203125,Accelerate
248,-0.11799629777669907,258,306.0471496582031,Accelerate
249,-0.04512942209839821,258,320.69921875,Accelerate
250,-0.14291724562644958,259,286.412353515625,Accelerate
251,-0.05697000399231911,259,317.1028137207031,Accelerate
252,-0.10756818950176239,259,290.88775634765625,Accelerate
253,-0.17865443229675293,260,304.7611389160156,Accelerate
254,-0.17865443229675293,260,304.7611389160156,Accelerate
255,-0.15408030152320862,261,284.90667724609375,Accelerate
256,-0.15408030152320862,261,284.90667724609375,Accelerate
257,-0.18759435415267944,262,290.5034484863281,Accelerate
258,-0.18759435415267944,262,290.5034484863281,Accelerate
259,-0.179634228348732,262,290.2832336425781,Accelerate
260,-0.2024521827697754,264,276.76678466796875,Accelerate
261,-0.42064324021339417,264,242.85398864746094,Accelerate
262,-0.2363399714231491,265,250.7590789794922,Accelerate
263,-0.27996698021888733,265,280.95489501953125,Accelerate
264,-0.08647074550390244,265,315.0987243652344,Accelerate
265,0.02501148357987404,266,326.7148132324219,Accelerate
266,-0.06925445795059204,266,318.09564208984375,Accelerate
267,0.03968026489019394,266,339.0262451171875,Accelerate
268,-0.10673607140779495,266,294.7015380859375,Accelerate
269,-0.07108394801616669,267,296.05731201171875,Accelerate
270,-0.06907519698143005,267,305.2543640136719,Accelerate
271,-0.047310732305049896,267,311.9111022949219,Accelerate
272,0.011472479440271854,267,327.4013671875,Accelerate
273,-0.009521660394966602,267,319.8948974609375,Accelerate
274,0.015546965412795544,268,334.7476806640625,Accelerate
275,0.014602042734622955,268,332.1454162597656,Accelerate
276,-0.05687468498945236,268,313.94488525390625,Accelerate
277,0.01008661650121212,268,320.9618225097656,Accelerate
278,-0.0743938609957695,268,305.5043640136719,Accelerate
279,-0.04150011017918587,269,329.7208557128906,Accelerate
280,-0.05884146690368652,269,327.8601379394531,Accelerate
281,-0.052470650523900986,269,314.7567443847656,Accelerate
282,0.12055692821741104,269,349.6089172363281,Accelerate
283,0.053311917930841446,269,338.2276611328125,Accelerate
284,-0.01116465125232935,271,320.17401123046875,Accelerate
285,-0.036569543182849884,271,307.0912780761719,Accelerate
286,-0.07104327529668808,271,287.8938903808594,Accelerate
287,0.027578318491578102,271,332.1654052734375,Accelerate
288,0.059274822473526,271,338.1817321777344,Accelerate
289,0.015120175667107105,271,328.64227294921875,Accelerate
290,-0.024846786633133888,272,329.1739807128906,Accelerate
291,-0.0002663866907823831,272,322.6889953613281,Accelerate
292,0.004312461707741022,272,328.73028564453125,Accelerate
293,0.04565553367137909,272,334.7917785644531,Accelerate
294,-0.034172605723142624,272,311.4713439941406,Accelerate
295,0.016237039119005203,272,328.07843017578125,Accelerate
296,0.09440809488296509,273,347.4980163574219,Accelerate
297,0.06253091990947723,273,327.8913269042969,Coast
298,0.06729207187891006,273,342.9408874511719,Coast
299,-0.10726161301136017,273,299.8726806640625,Coast
300,0.03907671198248863,273,329.2330322265625,Coast
301,0.006396211218088865,273,333.0958557128906,Coast
302,-0.017228636890649796,273,311.2447509765625,Coast
303,0.04349897429347038,274,342.52398681640625,Coast
304,-0.01296024676412344,274,324.2364807128906,Coast
305,-0.030339401215314865,274,319.20489501953125,Coast
306,0.01529015228152275,274,322.72906494140625,Coast
307,0.022800397127866745,272,322.1778869628906,Coast
308,-0.040748100727796555,271,309.56231689453125,Coast
309,0.04571453481912613,269,307.4257507324219,Coast
310,-0.03811369836330414,267,317.954833984375,Coast
311,0.02763502672314644,265,324.929931640625,Coast
312,-0.10154607146978378,261,302.65325927734375,Coast
313,0.02605399116873741,259,319.1548767089844,Coast
314,0.03585134819149971,257,334.4858093261719,Coast
315,0.03585134819149971,257,334.4858093261719,Coast
316,-0.025247836485505104,253,318.81201171875,Coast
317,-0.061190955340862274,251,312.28448486328125,Accelerate
318,-0.03997661918401718,249,317.58514404296875,Accelerate
319,0.06983321905136108,247,330.3430480957031,Accelerate
320,0.06662008911371231,245,329.6990661621094,Accelerate
321,0.045706938952207565,243,326.09771728515625,Accelerate
322,-0.06212340667843819,241,304.37396240234375,Accelerate
323,-0.03948343172669411,239,325.45269775390625,Accelerate
324,-0.025339292362332344,237,312.61474609375,Accelerate
325,-0.053473882377147675,235,297.7388916015625,Accelerate
326,-0.006743601057678461,233,323.4299621582031,Accelerate
327,0.01788507029414177,233,318.4820251464844,Accelerate
328,-0.006425199098885059,234,309.8377990722656,Accelerate
329,-0.06429871916770935,236,307.2068786621094,Accelerate
330,-0.046645499765872955,236,296.2781982421875,Accelerate
331,-0.008318429812788963,237,307.0002136230469,Accelerate
332,-0.10880491882562637,238,301.63165283203125,Accelerate
333,-0.013462203554809093,239,315.2445983886719,Accelerate
334,-0.002269947435706854,240,305.4400634765625,Accelerate
335,0.04474372789263725,241,326.1494445800781,Accelerate
336,-0.02691935934126377,241,299.27264404296875,Accelerate
337,-0.044561341404914856,243,297.0468444824219,Accelerate
338,-0.05140567570924759,244,309.0958251953125,Accelerate
339,-0.07859645038843155,245,297.5953674316406,Accelerate
340,-0.04124300554394722,245,307.3258056640625,Accelerate
341,-0.03597273677587509,246,312.8495178222656,Accelerate
342,0.019829483702778816,247,307.5788269042969,Accelerate
343,0.052964139729738235,247,316.1255798339844,Accelerate
344,0.0013131472514942288,248,313.4584655761719,Accelerate
345,0.05452098324894905,250,319.32464599609375,Accelerate
346,-0.04418787360191345,250,313.6586608886719,Accelerate
347,-0.05574546381831169,251,300.71893310546875,Accelerate
348,0.0172027125954628,252,314.51263427734375,Accelerate
349,-0.01619786024093628,252,315.9141845703125,Accelerate
350,0.005655443295836449,253,306.04400634765625,Accelerate
351,0.05575988069176674,253,314.950439453125,Accelerate
352,-0.014866745099425316,254,314.8931579589844,Accelerate
353,0.0599607415497303,254,329.4007873535156,Accelerate
354,-0.04870946705341339,255,306.391845703125,Accelerate
355,-0.1016751080751419,257,289.8126220703125,Accelerate
356,-0.007356560789048672,257,314.3331298828125,Accelerate
357,-0.02646803855895996,258,297.03350830078125,Accelerate
358,0.02239757589995861,258,317.4024658203125,Accelerate
359,0.11064421385526657,259,327.463134765625,Accelerate
360,-0.005080430302768946,259,295.4332275390625,Accelerate
361,0.025261804461479187,259,310.45111083984375,Accelerate
362,0.0007745444891043007,260,315.2834167480469,Accelerate
363,-0.054730504751205444,260,301.9178771972656,Accelerate
364,-0.10848882049322128,261,295.76983642578125,Accelerate
365,-0.06458724290132523,261,284.1276550292969,Accelerate
366,0.10735560953617096,262,314.05450439453125,Accelerate
367,-0.03242117911577225,262,309.8246154785156,Accelerate
368,-0.08962411433458328,262,286.60711669921875,Accelerate
369,-0.09335396438837051,264,305.3378601074219,Accelerate
370,0.0006399005651473999,264,302.5079650878906,Accelerate
371,0.05066172406077385,264,320.1972961425781,Accelerate
372,-0.02786058560013771,265,315.1322021484375,Accelerate
373,-0.07999050617218018,265,282.26910400390625,Accelerate
374,0.03498654067516327,265,307.04339599609375,Accelerate
375,0.008256682194769382,266,307.3797607421875,Accelerate
376,-0.014857265166938305,266,307.5148620605469,Accelerate
377,-0.0655871257185936,266,287.58404541015625,Accelerate
378,-0.047393299639225006,267,306.7674865722656,Accelerate
379,-0.05489378422498703,267,298.20220947265625,Accelerate
380,-0.16434115171432495,267,263.6685485839844,Accelerate
381,0.050908904522657394,267,312.3395080566406,Accelerate
382,-0.09208045899868011,267,281.7816162109375,Accelerate
383,-0.030252596363425255,268,305.99713134765625,Accelerate
384,-0.08334585279226303,268,301.49530029296875,Accelerate
385,-0.05105399340391159,268,287.68927001953125,Accelerate
386,0.028054801747202873,268,313.23236083984375,Accelerate
387,-0.03291616961359978,268,309.7102355957031,Accelerate
388,-0.006870395503938198,269,328.46490478515625,Accelerate
389,-0.010704461485147476,269,302.1907653808594,Accelerate
390,-0.07873672246932983,269,294.0218200683594,Accelerate
391,0.014938433654606342,269,314.54058837890625,Accelerate
392,0.0551128163933754,269,318.39801025390625,Accelerate
393,-0.006610840559005737,271,306.2492370605469,Accelerate
394,0.022781262174248695,271,313.88177490234375,Accelerate
395,0.04025278240442276,271,307.5029602050781,Accelerate
396,-0.015280237421393394,271,304.99420166015625,Accelerate
397,0.02080284245312214,271,306.2948913574219,Accelerate
398,0.0674675703048706,271,328.0110168457031,Accelerate
399,-0.1264808177947998,272,283.7552795410156,Accelerate
400,0.009252451360225677,272,309.1422424316406,Accelerate
401,0.03439943492412567,272,316.99871826171875,Accelerate
402,-0.04168777912855148,272,305.1387939453125,Accelerate
403,0.042328014969825745,272,317.9918212890625,Accelerate
404,-0.019530680030584335,272,303.0223083496094,Accelerate
405,-0.02628682181239128,273,307.36865234375,Accelerate
406,0.07891456037759781,273,322.77325439453125,Accelerate
407,-0.03441794216632843,273,304.3833312988281,Accelerate
408,0.03940047323703766,273,318.2719421386719,Accelerate
409,-0.009260659106075764,273,302.73577880859375,Accelerate
410,-0.02625393494963646,273,307.70703125,Accelerate
411,0.010867292061448097,273,314.04864501953125,Accelerate
412,0.018451958894729614,274,312.7309265136719,Accelerate
413,-0.0069478582590818405,274,314.1937561035156,Accelerate
414,-0.048882223665714264,274,292.9091796875,Accelerate
415,-0.13140004873275757,274,295.60601806640625,Accelerate
416,0.07957825809717178,274,322.5479431152344,Accelerate
417,-0.03991599380970001,274,304.91998291015625,Accelerate
418,0.021117042750120163,274,308.81182861328125,Accelerate
419,-0.020052555948495865,274,300.750732421875,Accelerate
420,0.01710830070078373,275,309.91119384765625,Accelerate
421,-0.012652856297791004,275,311.46966552734375,Accelerate
422,-0.04061949625611305,275,297.21453857421875,Accelerate
423,0.06714408844709396,275,328.2506408691406,Accelerate
424,-0.1264844834804535,275,283.6504211425781,Accelerate
425,-0.029270239174365997,275,303.17022705078125,Accelerate
426,-0.013910013251006603,275,305.1783752441406,Accelerate
427,-0.04505497217178345,275,307.02130126953125,Accelerate
428,0.06585635244846344,276,313.69873046875,Accelerate
429,-0.060547612607479095,276,293.65118408203125,Accelerate
430,-0.060547612607479095,276,293.65118408203125,Accelerate
431,-0.0025629003066569567,276,298.67181396484375,Accelerate
432,0.048669278621673584,276,335.5882568359375,Accelerate
433,-0.06709787994623184,276,290.45947265625,Accelerate
434,-0.12383218109607697,276,290.76495361328125,Accelerate
435,0.0033447821624577045,276,317.2025451660156,Accelerate
436,-0.047144725918769836,276,301.1958312988281,Accelerate
437,0.08742883056402206,277,340.56805419921875,Accelerate
438,-0.05425731837749481,277,309.05126953125,Accelerate
439,-0.022229397669434547,277,305.7357482910156,Accelerate
440,-0.0910484567284584,277,303.2699890136719,Accelerate
441,-0.012066853232681751,277,306.9983825683594,Accelerate
442,0.05375179275870323,277,324.5472412109375,Accelerate
443,0.015135068446397781,277,317.0730285644531,Accelerate
444,-0.10564268380403519,277,290.2741394042969,Accelerate
445,0.026332944631576538,277,307.931396484375,Accelerate
446,-0.02881278097629547,277,308.97613525390625,Accelerate
447,-0.041347526013851166,279,308.98736572265625,Accelerate
448,-0.03256089240312576,279,310.19305419921875,Accelerate
449,-0.04969687759876251,279,308.89862060546875,Accelerate
450,0.08373043686151505,279,313.535400390625,Accelerate
451,0.027274474501609802,279,313.42535400390625,Accelerate
452,0.0209244042634964,279,323.70660400390625,Accelerate
453,-0.045211344957351685,279,307.2232360839844,Accelerate
454,0.016739245504140854,279,317.88873291015625,Accelerate
455,-0.02821611426770687,279,305.56622314453125,Accelerate
456,0.0510663241147995,279,318.7616882324219,Accelerate
457,-0.018792754039168358,280,313.6610107421875,Accelerate
458,-0.011630521155893803,280,306.9854431152344,Accelerate
459,0.04494230076670647,280,319.10101318359375,Accelerate
460,-0.03717425465583801,280,306.90606689453125,Accelerate
461,0.018880657851696014,280,323.55706787109375,Accelerate
462,0.032041676342487335,280,313.5144958496094,Accelerate
463,-0.03340093418955803,280,307.87274169921875,Accelerate
464,-0.015362623147666454,280,302.7690124511719,Accelerate
465,0.028659310191869736,280,314.93609619140625,Accelerate
466,-0.12987685203552246,280,278.4397277832031,Accelerate
467,0.10841837525367737,281,322.83978271484375,Accelerate
468,0.029656318947672844,281,319.7077331542969,Accelerate
469,-0.013290666043758392,281,294.56805419921875,Accelerate
470,0.021824270486831665,281,318.576171875,Accelerate
471,-0.013059990480542183,281,315.4268798828125,Accelerate
472,-0.013059990480542183,281,315.4268798828125,Accelerate
473,0.04072744771838188,281,335.4656982421875,Accelerate
474,0.022963328287005424,281,323.3509826660156,Accelerate
475,0.09103367477655411,281,315.4438781738281,Accelerate
476,0.07767551392316818,282,330.79290771484375,Accelerate
477,-0.017325332388281822,282,314.6942443847656,Accelerate
478,0.027001898735761642,282,316.7870178222656,Accelerate
479,-0.022909658029675484,282,323.92108154296875,Accelerate
480,-0.12118449062108994,282,284.3542175292969,Accelerate
481,0.07693551480770111,282,331.85919189453125,Accelerate
482,-0.08020768314599991,282,301.6363525390625,Accelerate
483,-0.01715485192835331,282,311.14874267578125,Accelerate
484,0.05858941003680229,282,331.299072265625,Accelerate
485,-0.04548318684101105,282,296.0942077636719,Accelerate
486,-0.010003367438912392,282,324.1302490234375,Accelerate
487,-0.03630203381180763,282,302.5440673828125,Accelerate
488,0.04127638787031174,282,328.5422058105469,Accelerate
489,0.06222980469465256,283,331.5559387207031,Accelerate
490,0.003843796206638217,283,304.7795104980469,Accelerate
491,0.036586713045835495,283,331.029052734375,Accelerate
492,-0.02719772607088089,283,305.7808837890625,Accelerate
493,-0.02518738992512226,283,327.65472412109375,Accelerate
494,0.023129548877477646,283,321.6023254394531,Accelerate
495,-0.07568810880184174,283,304.1683349609375,Accelerate
496,0.0495406910777092,283,327.94281005859375,Accelerate
497,-0.055391136556863785,283,307.7633056640625,Accelerate
498,-0.02695467881858349,283,312.1713562011719,Accelerate
499,-0.06536447256803513,283,306.9337158203125,Accelerate
500,-0.040931735187768936,283,310.7439270019531,Accelerate
501,-0.10021394491195679,283,300.6166076660156,Accelerate
502,0.06057707220315933,284,331.4869079589844,Accelerate
503,0.011390355415642262,284,317.70269775390625,Accelerate
504,0.08237074315547943,284,336.5278625488281,Accelerate
505,-0.05626587197184563,284,297.5375671386719,Accelerate
506,0.008971861563622952,284,324.0291748046875,Accelerate
507,0.01119484193623066,284,317.18792724609375,Accelerate
508,-0.035098668187856674,284,308.7234191894531,Accelerate
509,-0.06121335178613663,284,307.8238525390625,Accelerate
510,0.0047156293876469135,284,317.1861267089844,Accelerate
511,-0.0038647488690912724,284,314.0613708496094,Accelerate
512,0.008631805889308453,284,312.27374267578125,Accelerate
513,-0.08663851767778397,284,298.90435791015625,Accelerate
514,-0.04134920611977577,284,305.6647033691406,Accelerate
515,0.01040453277528286,286,323.694580078125,Accelerate
